time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-1.19050943118,-2.92796654078,24.5261122163,6.01791845507,0.127745184201,0.0,-2.0517081564,-3.15061132516,5.52712938261,-0.183824920912,-0.0727917142629,0.0,419.88754129969374,418.1361082544235,418.26181862522526,420.5009102752067
4.319999999999996,-1.31606102619,-3.12203516684,24.858058897,6.00667099166,0.124100368736,0.0,-2.13297733303,-3.31928274052,5.53709263853,-0.195932109269,-0.0437128816817,0.0,453.9663895528215,456.2914134084045,455.92167811945257,454.9197007750059
4.379999999999995,-1.4464886328,-3.32655864405,25.1909590206,5.99551200565,0.121284297904,0.0,-2.2143350537,-3.49911786928,5.5587635359,-0.171205957317,-0.0543115909063,0.0,461.37396411287057,460.5349575448714,459.1874758300604,461.1123536885358
4.439999999999993,-1.58146612269,-3.54141451121,25.522843741,5.98547666259,0.118114603811,0.0,-2.28468957946,-3.66360221731,5.50372653096,-0.160347869178,-0.0500163488677,0.0,436.0098155725281,436.366721980436,437.5098136803507,438.3858413409864
4.499999999999992,-1.72096293326,-3.76716419658,25.854124742,5.97546302084,0.115236732858,0.0,-2.36489548503,-3.86218745024,5.53805831741,-0.185046867185,-0.0441490227589,0.0,467.6277971808805,468.08344141763484,467.30302759838463,465.3474485410833
4.559999999999991,-1.86537957121,-4.00543410276,26.1886335461,5.96422465489,0.11436287516,0.0,-2.44877793825,-4.08103073609,5.61093384688,-0.192249304769,0.0152241102421,0.0,479.32237772180866,483.81417099191486,481.1131585467752,480.53616939259274
4.6199999999999894,-2.01460039719,-4.25644573189,26.5255348571,5.95232522997,0.115443556959,0.0,-2.52530829796,-4.28693868291,5.61809869205,-0.214616682345,0.0230722658766,0.0,463.0891931865838,463.70619346248617,464.13255542931944,462.33593499648117
4.679999999999988,-2.16820774864,-4.51938505053,26.8608683427,5.9391858353,0.116442997586,0.0,-2.59504644804,-4.47872115952,5.55899747113,-0.22958479423,-0.00100134654873,0.0,444.177816865836,442.1985531486387,444.98227358414664,443.70711710153165
4.739999999999987,-2.32634846788,-4.79501343002,27.1952053712,5.92519689619,0.116660054199,0.0,-2.67626236843,-4.70994880516,5.58421897287,-0.241431158356,0.0115444570604,0.0,472.08857402123306,473.05581460622193,473.99284855377863,473.0306324599705
4.799999999999986,-2.48909298953,-5.08393793125,27.5286735158,5.91095576242,0.117212759263,0.0,-2.74860207123,-4.92195480362,5.5304738869,-0.230251093408,0.00408222701154,0.0,450.79529879044935,450.1916192483264,449.47905615689115,450.32887410863924
4.859999999999984,-2.65568642668,-5.38424990149,27.8547940617,5.89745114669,0.117289075861,0.0,-2.80462548961,-5.08953980438,5.34023503894,-0.216355497792,-0.00504298019679,0.0,403.106531607653,402.2807920846898,404.1010985223781,405.29623088399615
4.919999999999983,-2.8261263614,-5.6963282256,28.1731510204,5.884131524,0.117421890991,0.0,-2.87670503441,-5.31406802299,5.27078598402,-0.236690303839,0.013776192637,0.0,445.79321675240595,447.3287427414069,448.600474540385,446.89667491772803
4.979999999999982,-3.00096790624,-6.02231873971,28.4877072034,5.86979800654,0.118850713958,0.0,-2.9514245038,-5.55331795904,5.21329281028,-0.243694583899,0.0387073731448,0.0,451.82782741549113,453.8339644751105,454.28985862465856,453.67196262516234
5.0399999999999805,-3.17997680488,-6.36173026515,28.7959915164,5.85513408272,0.120987483001,0.0,-3.01573731756,-5.76149309729,5.06228153143,-0.24584247503,0.0285685989665,0.0,423.5177745091667,422.6451810300454,423.2696218413202,423.0215972106284
